Date,Close
2018-06-15,44.534671783447266
2018-06-18,44.511077880859375
2018-06-19,43.79179763793945
2018-06-20,43.982810974121094
2018-06-21,43.73754119873047
2018-06-22,43.610191345214844
2018-06-25,42.9616584777832
2018-06-26,43.49462890625
2018-06-27,43.43095779418945
2018-06-28,43.74698257446289
2018-06-29,43.654998779296875
2018-07-02,44.143184661865234
2018-07-03,43.37435531616211
2018-07-05,43.723392486572266
2018-07-06,44.32949447631836
2018-07-09,44.94499969482422
2018-07-10,44.890769958496094
2018-07-11,44.308258056640625
2018-07-12,45.051124572753906
2018-07-13,45.12187194824219
2018-07-16,45.02283477783203
2018-07-17,45.150184631347656
2018-07-18,44.902565002441406
2018-07-19,45.251583099365234
2018-07-20,45.1478157043457
2018-07-23,45.18791961669922
2018-07-24,45.5157356262207
2018-07-25,45.944942474365234
2018-07-26,45.80108642578125
2018-07-27,45.039344787597656
2018-07-30,44.78700637817383
2018-07-31,44.876609802246094
2018-08-01,47.52029037475586
2018-08-02,48.90935134887695
2018-08-03,49.05085372924805
2018-08-06,49.3055534362793
2018-08-07,48.84332275390625
2018-08-08,48.8763313293457
2018-08-09,49.2607536315918
2018-08-10,49.11402893066406
2018-08-13,49.43114471435547
2018-08-14,49.639404296875
2018-08-15,49.75537109375
2018-08-16,50.48427963256836
2018-08-17,51.49245071411133
2018-08-20,50.99073791503906
2018-08-21,50.89133071899414
2018-08-22,50.893699645996094
2018-08-23,50.997833251953125
2018-08-24,51.156394958496094
2018-08-27,51.5776481628418
2018-08-28,51.99416732788086
2018-08-29,52.77041244506836
2018-08-30,53.25556945800781
2018-08-31,53.87089157104492
2018-09-04,54.04364013671875
2018-09-05,53.69102478027344
2018-09-06,52.79881286621094
2018-09-07,52.37283706665039
2018-09-10,51.669960021972656
2018-09-11,52.97630310058594
2018-09-12,52.31840515136719
2018-09-13,53.5821533203125
2018-09-14,52.973941802978516
2018-09-17,51.563453674316406
2018-09-18,51.64864730834961
2018-09-19,51.679412841796875
2018-09-20,52.072265625
2018-09-21,51.51137924194336
2018-09-24,52.25212097167969
2018-09-25,52.583457946777344
2018-09-26,52.16456604003906
2018-09-27,53.23663330078125
2018-09-28,53.42359924316406
2018-10-01,53.78331756591797
2018-10-02,54.261375427246094
2018-10-03,54.92165756225586
2018-10-04,53.95608901977539
2018-10-05,53.080440521240234
2018-10-08,52.95737838745117
2018-10-09,53.69102478027344
2018-10-10,51.2037239074707
2018-10-11,50.7516975402832
2018-10-12,52.564510345458984
2018-10-15,51.44038009643555
2018-10-16,52.57398223876953
2018-10-17,52.3468017578125
2018-10-18,51.123252868652344
2018-10-19,51.9018669128418
2018-10-22,52.21898651123047
2018-10-23,52.711246490478516
2018-10-24,50.90316390991211
2018-10-25,52.01783752441406
2018-10-26,51.18952560424805
2018-10-29,50.22868347167969
2018-10-30,50.479557037353516
2018-10-31,51.79537582397461
2018-11-01,52.59055709838867
2018-11-02,49.10218811035156
2018-11-05,47.708255767822266
2018-11-06,48.22418212890625
2018-11-07,49.686729431152344
2018-11-08,49.51337432861328
2018-11-09,48.55868148803711
2018-11-12,46.11258316040039
2018-11-13,45.651851654052734
2018-11-14,44.362308502197266
2018-11-15,45.45711898803711
2018-11-16,45.96059036254883
2018-11-19,44.13908004760742
2018-11-20,42.030208587646484
2018-11-21,41.982696533203125
2018-11-23,40.91638946533203
2018-11-26,41.4697265625
2018-11-27,41.37948989868164
2018-11-28,42.97065353393555
2018-11-29,42.640533447265625
2018-11-30,42.410179138183594
2018-12-03,43.892093658447266
2018-12-04,41.961334228515625
2018-12-06,41.49347686767578
2018-12-07,40.013954162597656
2018-12-10,40.27754592895508
2018-12-11,40.04719161987305
2018-12-12,40.158809661865234
2018-12-13,40.59816360473633
2018-12-14,39.29912567138672
2018-12-17,38.933387756347656
2018-12-18,39.43923568725586
2018-12-19,38.20905685424805
2018-12-20,37.244869232177734
2018-12-21,35.796207427978516
2018-12-24,34.87001419067383
2018-12-26,37.32560729980469
2018-12-27,37.083377838134766
2018-12-28,37.10238265991211
2018-12-31,37.46098327636719
2019-01-02,37.50373077392578
2019-01-03,33.76808166503906
2019-01-04,35.209617614746094
2019-01-07,35.1312370300293
2019-01-08,35.80094909667969
2019-01-09,36.408912658691406
2019-01-10,36.52528381347656
2019-01-11,36.16667556762695
2019-01-14,35.622840881347656
2019-01-15,36.35191345214844
2019-01-16,36.7960205078125
2019-01-17,37.01451110839844
2019-01-18,37.24248504638672
2019-01-22,36.40655517578125
2019-01-23,36.55378341674805
2019-01-24,36.26405715942383
2019-01-25,37.46572494506836
2019-01-28,37.11900329589844
2019-01-29,36.73427200317383
2019-01-30,39.24449157714844
2019-01-31,39.527099609375
2019-02-01,39.54609680175781
2019-02-04,40.66941452026367
2019-02-05,41.3652458190918
2019-02-06,41.37948989868164
2019-02-07,40.59579849243164
2019-02-08,40.64348220825195
2019-02-11,40.40975570678711
2019-02-12,40.75796890258789
2019-02-13,40.588626861572266
2019-02-14,40.73650360107422
2019-02-15,40.6458740234375
2019-02-19,40.76750564575195
2019-02-20,41.029869079589844
2019-02-21,40.79850387573242
2019-02-22,41.254066467285156
2019-02-25,41.55458068847656
2019-02-26,41.57843017578125
2019-02-27,41.707218170166016
2019-02-28,41.297000885009766
2019-03-01,41.73107147216797
2019-03-04,41.940956115722656
2019-03-05,41.8646240234375
2019-03-06,41.623741149902344
2019-03-07,41.1419677734375
2019-03-08,41.23975372314453
2019-03-11,42.66837692260742
2019-03-12,43.14778137207031
2019-03-13,43.33858871459961
2019-03-14,43.82035446166992
2019-03-15,44.39039611816406
2019-03-18,44.84354782104492
2019-03-19,44.48817443847656
2019-03-20,44.876953125
2019-03-21,46.529781341552734
2019-03-22,45.56620788574219
2019-03-25,45.01527786254883
2019-03-26,44.550193786621094
2019-03-27,44.950870513916016
2019-03-28,45.010498046875
2019-03-29,45.30385971069336
2019-04-01,45.61153793334961
2019-04-02,46.27457046508789
2019-04-03,46.59178161621094
2019-04-04,46.67286682128906
2019-04-05,46.98530960083008
2019-04-08,47.72468185424805
2019-04-09,47.581573486328125
2019-04-10,47.848690032958984
2019-04-11,47.45039367675781
2019-04-12,47.431312561035156
2019-04-15,47.51716613769531
2019-04-16,47.52195358276367
2019-04-17,48.44733810424805
2019-04-18,48.6214485168457
2019-04-22,48.78125
2019-04-23,49.484840393066406
2019-04-24,49.408512115478516
2019-04-25,48.96012878417969
2019-04-26,48.72639846801758
2019-04-29,48.800331115722656
2019-04-30,47.860633850097656
2019-05-01,50.20988464355469
2019-05-02,49.88313674926758
2019-05-03,50.50326156616211
2019-05-06,49.72333908081055
2019-05-07,48.38294219970703
2019-05-08,48.39249038696289
2019-05-09,47.8725471496582
2019-05-10,47.2093505859375
2019-05-13,44.465572357177734
2019-05-14,45.16947555541992
2019-05-15,45.710567474365234
2019-05-16,45.50946044921875
2019-05-17,45.25088119506836
2019-05-20,43.83589172363281
2019-05-21,44.67625427246094
2019-05-22,43.76165771484375
2019-05-23,43.014678955078125
2019-05-24,42.84946823120117
2019-05-28,42.672298431396484
2019-05-29,42.46877670288086
2019-05-30,42.689064025878906
2019-05-31,41.91572570800781
2019-06-03,41.49193572998047
2019-06-04,43.009883880615234
2019-06-05,43.70419692993164
2019-06-06,44.34585952758789
2019-06-07,45.52621078491211
2019-06-10,46.108009338378906
2019-06-11,46.64191818237305
2019-06-12,46.493473052978516
2019-06-13,46.4838981628418
2019-06-14,46.14631271362305
2019-06-17,46.42164611816406
2019-06-18,47.51341247558594
2019-06-19,47.37456512451172
2019-06-20,47.7552375793457
2019-06-21,47.59242248535156
2019-06-24,47.54454040527344
2019-06-25,46.823883056640625
2019-06-26,47.83664321899414
2019-06-27,47.82228088378906
2019-06-28,47.38652038574219
2019-07-01,48.25563049316406
2019-07-02,48.53814697265625
2019-07-03,48.94038009643555
2019-07-05,48.89727020263672
2019-07-08,47.889312744140625
2019-07-09,48.181396484375
2019-07-10,48.65785598754883
2019-07-11,48.30351638793945
2019-07-12,48.674617767333984
2019-07-15,49.13191604614258
2019-07-16,48.9619255065918
2019-07-17,48.68659210205078
2019-07-18,49.239654541015625
2019-07-19,48.5046272277832
2019-07-22,49.613162994384766
2019-07-23,50.001014709472656
2019-07-24,49.9603157043457
2019-07-25,49.565269470214844
2019-07-26,49.73765182495117
2019-07-29,50.202125549316406
2019-07-30,49.986656188964844
2019-07-31,51.006587982177734
2019-08-01,49.90285873413086
2019-08-02,48.84699630737305
2019-08-05,46.28996276855469
2019-08-06,47.166259765625
2019-08-07,47.65467834472656
2019-08-08,48.705745697021484
2019-08-09,48.30438995361328
2019-08-12,48.18181228637695
2019-08-13,50.22222900390625
2019-08-14,48.72737503051758
2019-08-15,48.4846305847168
2019-08-16,49.62862014770508
2019-08-19,50.553890228271484
2019-08-20,50.55628967285156
2019-08-21,51.1042594909668
2019-08-22,51.061004638671875
2019-08-23,48.700931549072266
2019-08-26,49.626216888427734
2019-08-27,49.06623840332031
2019-08-28,49.3954963684082
2019-08-29,50.23185348510742
2019-08-30,50.166969299316406
2019-09-03,49.436344146728516
2019-09-04,50.275108337402344
2019-09-05,51.258060455322266
2019-09-06,51.253265380859375
2019-09-09,51.47196960449219
2019-09-10,52.08000946044922
2019-09-11,53.73589324951172
2019-09-12,53.615726470947266
2019-09-13,52.57269287109375
2019-09-16,52.84907150268555
2019-09-17,53.041324615478516
2019-09-18,53.538818359375
2019-09-19,53.103824615478516
2019-09-20,52.327545166015625
2019-09-23,52.56547546386719
2019-09-24,52.315528869628906
2019-09-25,53.120643615722656
2019-09-26,52.846675872802734
2019-09-27,52.589508056640625
2019-09-30,53.82722091674805
2019-10-01,53.976226806640625
2019-10-02,52.62314987182617
2019-10-03,53.0701789855957
2019-10-04,54.557830810546875
2019-10-07,54.56985092163086
2019-10-08,53.93055725097656
2019-10-09,54.56263732910156
2019-10-10,55.298057556152344
2019-10-11,56.76889419555664
2019-10-14,56.687171936035156
2019-10-15,56.554996490478516
2019-10-16,56.32667541503906
2019-10-17,56.545372009277344
2019-10-18,56.81694030761719
2019-10-21,57.802310943603516
2019-10-22,57.670127868652344
2019-10-23,58.444007873535156
2019-10-24,58.5401496887207
2019-10-25,59.261131286621094
2019-10-28,59.85475540161133
2019-10-29,58.47044372558594
2019-10-30,58.46324157714844
2019-10-31,59.78506088256836
2019-11-01,61.4818115234375
2019-11-04,61.88555908203125
2019-11-05,61.796630859375
2019-11-06,61.82306671142578
2019-11-07,62.536582946777344
2019-11-08,62.70773696899414
2019-11-11,63.20430374145508
2019-11-12,63.146446228027344
2019-11-13,63.75148391723633
2019-11-14,63.31038284301758
2019-11-15,64.06245422363281
2019-11-18,64.38545989990234
2019-11-19,64.19022369384766
2019-11-20,63.44295120239258
2019-11-21,63.15851974487305
2019-11-22,63.10306167602539
2019-11-25,64.20951843261719
2019-11-26,63.7081184387207
2019-11-27,64.56385040283203
2019-11-29,64.42164611816406
2019-12-02,63.67677688598633
2019-12-03,62.54142761230469
2019-12-04,63.09341812133789
2019-12-05,64.01908874511719
2019-12-06,65.25567626953125
2019-12-09,64.34210205078125
2019-12-10,64.71814727783203
2019-12-11,65.2701187133789
2019-12-12,65.43647003173828
2019-12-13,66.32598114013672
2019-12-16,67.46131134033203
2019-12-17,67.59391021728516
2019-12-18,67.43238067626953
2019-12-19,67.4999008178711
2019-12-20,67.3600845336914
2019-12-23,68.45927429199219
2019-12-24,68.52436828613281
2019-12-26,69.8839111328125
2019-12-27,69.85741424560547
2019-12-30,70.2719955444336
2019-12-31,70.78546142578125
2020-01-02,72.4005126953125
2020-01-03,71.6966323852539
2020-01-06,72.26795959472656
2020-01-07,71.92804718017578
2020-01-08,73.0851058959961
2020-01-09,74.63748168945312
2020-01-10,74.8062515258789
2020-01-13,76.40442657470703
2020-01-14,75.3727035522461
2020-01-15,75.04969787597656
2020-01-16,75.98981475830078
2020-01-17,76.83109283447266
2020-01-21,76.31040954589844
2020-01-22,76.58280944824219
2020-01-23,76.95161437988281
2020-01-24,76.72984313964844
2020-01-27,74.47360229492188
2020-01-28,76.58039093017578
2020-01-29,78.18340301513672
2020-01-30,78.0700912475586
2020-01-31,74.60856628417969
2020-02-03,74.40367889404297
2020-02-04,76.86001586914062
2020-02-05,77.48676300048828
2020-02-06,78.39310455322266
2020-02-07,77.32754516601562
2020-02-10,77.69479370117188
2020-02-11,77.22605895996094
2020-02-12,79.05998992919922
2020-02-13,78.49699401855469
2020-02-14,78.51632690429688
2020-02-18,77.07866668701172
2020-02-19,78.19498443603516
2020-02-20,77.39276885986328
2020-02-21,75.6409912109375
2020-02-24,72.04801940917969
2020-02-25,69.60758209228516
2020-02-26,70.71180725097656
2020-02-27,66.08951568603516
2020-02-28,66.05084228515625
2020-03-02,72.20023345947266
2020-03-03,69.90721893310547
2020-03-04,73.14982604980469
2020-03-05,70.7770767211914
2020-03-06,69.8371353149414
2020-03-09,64.31356048583984
2020-03-10,68.9455337524414
2020-03-11,66.551025390625
2020-03-12,59.978797912597656
2020-03-13,67.16474914550781
2020-03-16,58.524208068847656
2020-03-17,61.097530364990234
2020-03-18,59.60186767578125
2020-03-19,59.14519119262695
2020-03-20,55.390323638916016
2020-03-23,54.21360397338867
2020-03-24,59.65260696411133
2020-03-25,59.32400131225586
2020-03-26,62.44581604003906
2020-03-27,59.86040115356445
2020-03-30,61.56870651245117
2020-03-31,61.443058013916016
2020-04-01,58.21009826660156
2020-04-02,59.18142318725586
2020-04-03,58.33091354370117
2020-04-06,63.419559478759766
2020-04-07,62.68499755859375
2020-04-08,64.28941345214844
2020-04-09,64.7533187866211
2020-04-13,66.02427673339844
2020-04-14,69.35872650146484
2020-04-15,68.72563934326172
2020-04-16,69.271728515625
2020-04-17,68.33180236816406
2020-04-20,66.9134521484375
2020-04-21,64.84513854980469
2020-04-22,66.71290588378906
2020-04-23,66.45438385009766
2020-04-24,68.37289428710938
2020-04-27,68.42122650146484
2020-04-28,67.31214904785156
2020-04-29,69.52304077148438
2020-04-30,70.98970031738281
2020-05-01,69.84680938720703
2020-05-04,70.83505249023438
2020-05-05,71.89820861816406
2020-05-06,72.64000701904297
2020-05-07,73.39144897460938
2020-05-08,75.1382827758789
2020-05-11,76.32061767578125
2020-05-12,75.44842529296875
2020-05-13,74.5374526977539
2020-05-14,74.99535369873047
2020-05-15,74.55199432373047
2020-05-18,76.30850982666016
2020-05-19,75.86756896972656
2020-05-20,77.34304809570312
2020-05-21,76.76642608642578
2020-05-22,77.26065063476562
2020-05-26,76.73733520507812
2020-05-27,77.07169342041016
2020-05-28,77.10562133789062
2020-05-29,77.0304946899414
2020-06-01,77.97781372070312
2020-06-02,78.33881378173828
2020-06-03,78.77008056640625
2020-06-04,78.09168243408203
2020-06-05,80.31582641601562
2020-06-08,80.79068756103516
2020-06-09,83.34186553955078
2020-06-10,85.48609161376953
2020-06-11,81.38185119628906
2020-06-12,82.08445739746094
2020-06-15,83.099609375
2020-06-16,85.30194091796875
2020-06-17,85.18321228027344
2020-06-18,85.21715545654297
2020-06-19,84.73017120361328
2020-06-22,86.94703674316406
2020-06-23,88.80289459228516
2020-06-24,87.23534393310547
2020-06-25,88.39342498779297
2020-06-26,85.67748260498047
2020-06-29,87.65205383300781
2020-06-30,88.38375091552734
2020-07-01,88.2165756225586
2020-07-02,88.2165756225586
2020-07-06,90.57637786865234
2020-07-07,90.29531860351562
2020-07-08,92.39833068847656
2020-07-09,92.7956771850586
2020-07-10,92.95799255371094
2020-07-13,92.52915954589844
2020-07-14,94.06037902832031
2020-07-15,94.70723724365234
2020-07-16,93.54188537597656
2020-07-17,93.3529052734375
2020-07-20,95.32022094726562
2020-07-21,94.004638671875
2020-07-22,94.26872253417969
2020-07-23,89.97794342041016
2020-07-24,89.75504302978516
2020-07-27,91.88226318359375
2020-07-28,90.37286376953125
2020-07-29,92.10515594482422
2020-07-30,93.21966552734375
2020-07-31,102.97869873046875
2020-08-03,105.57349395751953
2020-08-04,106.27854919433594
2020-08-05,106.66375732421875
2020-08-06,110.38516998291016
2020-08-07,107.87548828125
2020-08-10,109.44342803955078
2020-08-11,106.18862915039062
2020-08-12,109.71772766113281
2020-08-13,111.65945434570312
2020-08-14,111.5599365234375
2020-08-17,111.26869201660156
2020-08-18,112.19584655761719
2020-08-19,112.33663940429688
2020-08-20,114.82933807373047
2020-08-21,120.74676513671875
2020-08-24,122.19094848632812
2020-08-25,121.18849182128906
2020-08-26,122.83655548095703
2020-08-27,121.36811828613281
2020-08-28,121.1715316772461
2020-08-31,125.28073120117188
2020-09-01,130.2709503173828
2020-09-02,127.57194519042969
2020-09-03,117.35843658447266
2020-09-04,117.43611145019531
2020-09-08,109.53324127197266
2020-09-09,113.90216827392578
2020-09-10,110.18373107910156
2020-09-11,108.73713684082031
2020-09-14,111.999267578125
2020-09-15,112.17402648925781
2020-09-16,108.86334991455078
2020-09-17,107.12549591064453
2020-09-18,103.72745513916016
2020-09-21,106.8730697631836
2020-09-22,108.55267333984375
2020-09-23,103.99930572509766
2020-09-24,105.06723022460938
2020-09-25,109.00897979736328
2020-09-28,111.61090087890625
2020-09-29,110.7662582397461
2020-09-30,112.43611907958984
2020-10-01,113.3875961303711
2020-10-02,109.72742462158203
2020-10-05,113.10603332519531
2020-10-06,109.86333465576172
2020-10-07,111.72740173339844
2020-10-08,111.6206283569336
2020-10-09,113.56234741210938
2020-10-12,120.77589416503906
2020-10-13,117.57202911376953
2020-10-14,117.65940856933594
2020-10-15,117.19337463378906
2020-10-16,115.55259704589844
2020-10-19,112.6011962890625
2020-10-20,114.08662414550781
2020-10-21,113.46526336669922
2020-10-22,112.37789154052734
2020-10-23,111.68858337402344
2020-10-26,111.69829559326172
2020-10-27,113.20314025878906
2020-10-28,107.96044921875
2020-10-29,111.9604263305664
2020-10-30,105.68860626220703
2020-11-02,105.60123443603516
2020-11-03,107.22258758544922
2020-11-04,111.60118865966797
2020-11-05,115.56233215332031
2020-11-06,115.43104553222656
2020-11-09,113.12612915039062
2020-11-10,112.78572082519531
2020-11-11,116.2090835571289
2020-11-12,115.9367446899414
2020-11-13,115.98538208007812
2020-11-16,116.99684143066406
2020-11-17,116.11182403564453
2020-11-18,114.78915405273438
2020-11-19,115.3824234008789
2020-11-20,114.11811828613281
2020-11-23,110.72393035888672
2020-11-24,112.00770568847656
2020-11-25,112.84406280517578
2020-11-27,113.38870239257812
2020-11-30,115.78117370605469
2020-12-01,119.35038757324219
2020-12-02,119.70050811767578
2020-12-03,119.56434631347656
2020-12-04,118.89329528808594
2020-12-07,120.35210418701172
2020-12-08,120.96479797363281
2020-12-09,118.43618774414062
2020-12-10,119.8561019897461
2020-12-11,119.04890441894531
2020-12-14,118.43618774414062
2020-12-15,124.36870574951172
2020-12-16,124.30060577392578
2020-12-17,125.16618347167969
2020-12-18,123.18219757080078
2020-12-21,124.70909881591797
2020-12-22,128.2589111328125
2020-12-23,127.3641586303711
2020-12-24,128.34640502929688
2020-12-28,132.93682861328125
2020-12-29,131.16677856445312
2020-12-30,130.04833984375
2020-12-31,129.04664611816406
2021-01-04,125.856689453125
2021-01-05,127.41277313232422
2021-01-06,123.12384796142578
2021-01-07,127.32526397705078
2021-01-08,128.42425537109375
2021-01-11,125.4384765625
2021-01-12,125.26343536376953
2021-01-13,127.2960205078125
2021-01-14,125.37044525146484
2021-01-15,123.6490249633789
2021-01-19,124.32008361816406
2021-01-20,128.40475463867188
2021-01-21,133.1118621826172
2021-01-22,135.25143432617188
2021-01-25,138.99571228027344
2021-01-26,139.2291717529297
2021-01-27,138.15933227539062
2021-01-28,133.32582092285156
2021-01-29,128.3367156982422
2021-02-01,130.45684814453125
2021-02-02,131.28346252441406
2021-02-03,130.2623291015625
2021-02-04,133.61758422851562
2021-02-05,133.20362854003906
2021-02-08,133.3497314453125
2021-02-09,132.47315979003906
2021-02-10,131.86924743652344
2021-02-11,131.6160125732422
2021-02-12,131.8497772216797
2021-02-16,129.7264862060547
2021-02-17,127.43759155273438
2021-02-18,126.33697509765625
2021-02-19,126.49282836914062
2021-02-22,122.72343444824219
2021-02-23,122.58707427978516
2021-02-24,122.09033966064453
2021-02-25,117.84371948242188
2021-02-26,118.10670471191406
2021-03-01,124.46690368652344
2021-03-02,121.8663330078125
2021-03-03,118.88589477539062
2021-03-04,117.0060806274414
2021-03-05,118.26255798339844
2021-03-08,113.33414459228516
2021-03-09,117.94111633300781
2021-03-10,116.85999298095703
2021-03-11,118.78850555419922
2021-03-12,117.8826904296875
2021-03-15,120.76570892333984
2021-03-16,122.30462646484375
2021-03-17,121.51569366455078
2021-03-18,117.39568328857422
2021-03-19,116.86971282958984
2021-03-22,120.18128967285156
2021-03-23,119.3534164428711
2021-03-24,116.9671401977539
2021-03-25,117.4541244506836
2021-03-26,118.0579833984375
2021-03-29,118.23332214355469
2021-03-30,116.78206634521484
2021-03-31,118.97357940673828
2021-04-01,119.80145263671875
2021-04-05,122.62602996826172
2021-04-06,122.927978515625
2021-04-07,124.57402038574219
2021-04-08,126.97004699707031
2021-04-09,129.54139709472656
2021-04-12,127.8271713256836
2021-04-13,130.9342041015625
2021-04-14,128.59664916992188
2021-04-15,131.00238037109375
2021-04-16,130.67124938964844
2021-04-19,131.3335723876953
2021-04-20,129.64852905273438
2021-04-21,130.0283966064453
2021-04-22,128.5089569091797
2021-04-23,130.82708740234375
2021-04-26,131.2166748046875
2021-04-27,130.895263671875
2021-04-28,130.1063232421875
2021-04-29,130.00892639160156
2021-04-30,128.04144287109375
2021-05-03,129.0933837890625
2021-05-04,124.52532958984375
2021-05-05,124.7688217163086
2021-05-06,126.36616516113281
2021-05-07,127.0394058227539
2021-05-10,123.76119232177734
2021-05-11,122.84410858154297
2021-05-12,119.78054809570312
2021-05-13,121.92697143554688
2021-05-14,124.34658813476562
2021-05-17,123.19532012939453
2021-05-18,121.80988311767578
2021-05-19,121.65377044677734
2021-05-20,124.21000671386719
2021-05-21,122.37578582763672
2021-05-24,124.00511169433594
2021-05-25,123.80999755859375
2021-05-26,123.76119232177734
2021-05-27,122.22942352294922
2021-05-28,121.57574462890625
2021-06-01,121.2537841796875
2021-06-02,122.01478576660156
2021-06-03,120.53178405761719
2021-06-04,122.82456970214844
2021-06-07,122.83432006835938
2021-06-08,123.65387725830078
2021-06-09,124.03437805175781
2021-06-10,123.03923034667969
2021-06-11,124.24903869628906
2021-06-14,127.30281066894531
2021-06-15,126.48323822021484
2021-06-16,126.9808349609375
2021-06-17,128.5809326171875
2021-06-18,127.2833251953125
2021-06-21,129.07847595214844
2021-06-22,130.7176055908203
2021-06-23,130.44436645507812
2021-06-24,130.1614990234375
2021-06-25,129.86875915527344
2021-06-28,131.49806213378906
2021-06-29,133.01036071777344
2021-06-30,133.62503051757812
2021-07-01,133.92747497558594
2021-07-02,136.5519561767578
2021-07-06,138.56182861328125
2021-07-07,141.0497283935547
2021-07-08,139.75209045410156
2021-07-09,141.5765380859375
2021-07-12,140.98141479492188
2021-07-13,142.0936279296875
2021-07-14,145.51821899414062
2021-07-15,144.86453247070312
2021-07-16,142.8253936767578
2021-07-19,138.98135375976562
2021-07-20,142.5912628173828
2021-07-21,141.85952758789062
2021-07-22,143.2254180908203
2021-07-23,144.94253540039062
2021-07-26,145.362060546875
2021-07-27,143.1961669921875
2021-07-28,141.44970703125
2021-07-29,142.0936279296875
2021-07-30,142.3083038330078
2021-08-02,141.97657775878906
2021-08-03,143.77178955078125
2021-08-04,143.37176513671875
2021-08-05,143.47911071777344
2021-08-06,142.7951202392578
2021-08-09,142.7462158203125
2021-08-10,142.26748657226562
2021-08-11,142.52151489257812
2021-08-12,145.482177734375
2021-08-13,145.68736267089844
2021-08-16,147.66110229492188
2021-08-17,146.75242614746094
2021-08-18,143.01007080078125
2021-08-19,143.34231567382812
2021-08-20,144.7982177734375
2021-08-23,146.28338623046875
2021-08-24,146.19546508789062
2021-08-25,144.9643096923828
2021-08-26,144.16305541992188
2021-08-27,145.19883728027344
2021-08-30,149.6153564453125
2021-08-31,148.35488891601562
2021-09-01,149.01931762695312
2021-09-02,150.13320922851562
2021-09-03,150.76832580566406
2021-09-07,153.1036376953125
2021-09-08,151.559814453125
2021-09-09,150.54360961914062
2021-09-10,145.56031799316406
2021-09-13,146.12704467773438
2021-09-14,144.72979736328125
2021-09-15,145.61895751953125
2021-09-16,145.38441467285156
